_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence,,
714042437,6/11/2015 18:07:36,1659504135,6/11/2015 18:06:58,false,elite,0.9181,32799278,GBR,"","",81.136.59.214,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,said it plans to aggressively discount its major beer brands  setting the stage for a potentially bruising price war as the maturing industry 's growth continues to slow . ,,
714042437,6/13/2015 00:48:51,1661112454,6/13/2015 00:47:50,false,prizerebel,0.9026,29421183,CAN,ON,London,70.51.157.186,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,said it plans to aggressively discount its major beer brands  setting the stage for a potentially bruising price war as the maturing industry 's growth continues to slow . ,,
714042437,6/13/2015 23:08:00,1661583932,6/13/2015 23:07:01,false,instagc,0.9296,18281714,CAN,ON,Englehart,208.101.113.142,18-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,said it plans to aggressively discount its major beer brands  setting the stage for a potentially bruising price war as the maturing industry 's growth continues to slow . ,,
714042437,6/14/2015 07:59:06,1661761927,6/14/2015 07:57:53,false,instagc,0.9296,30012423,AUS,2,Castle Hill,120.20.105.170,,,,,,,,,,,,2-9,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,said it plans to aggressively discount its major beer brands  setting the stage for a potentially bruising price war as the maturing industry 's growth continues to slow . ,,
714042438,5/21/2015 21:29:51,1640630954,5/21/2015 21:28:06,false,prodege,0.9803,21873876,CAN,NB,Fredericton,156.57.211.152,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only has business name and no event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,5/25/2015 17:30:45,1643072447,5/25/2015 17:28:53,false,prodege,0.9865,19854505,GBR,H8,Liverpool,92.28.85.177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,5/26/2015 02:10:27,1643236840,5/26/2015 02:09:12,false,prodege,0.9812,23482077,USA,TX,Garland,71.164.238.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The text is only a company name.  There is nothing happening.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Anheuser-Busch Cos . ',,
714042438,5/26/2015 19:07:39,1643532872,5/26/2015 19:05:22,false,instagc,0.9847,30880172,USA,"","",166.171.123.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is simply the name of a company.  It is not even a complete sentence.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Anheuser-Busch Cos . ',,
714042438,5/27/2015 18:54:59,1644209372,5/27/2015 18:53:17,false,clixsense,0.9754,30475246,CAN,QC,Montréal,68.168.122.156,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There is no event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,5/29/2015 15:21:32,1645792117,5/29/2015 15:19:40,false,prodege,0.9844,1966113,CAN,NL,Stephenville,71.7.143.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,5/30/2015 17:54:13,1646693470,5/30/2015 17:52:39,false,prodege,0.9143,32039089,CAN,"","",50.69.118.26,0,,,,,,,,,,,1,,,,,,,,,,,2,,,,,,,,Will happen,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Reporting,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,Anheuser-Busch Cos . ',,
714042438,5/30/2015 19:40:44,1646786677,5/30/2015 19:38:52,false,prodege,0.9654,32435273,CAN,ON,Mississauga,99.229.137.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is a name of a company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Anheuser-Busch Cos . ',,
714042438,5/31/2015 06:01:28,1647116396,5/31/2015 06:00:19,false,prodege,0.9808,11521789,USA,CA,San Diego,50.113.93.215,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,5/31/2015 09:10:02,1647174012,5/31/2015 09:09:21,false,prodege,0.9635,23930372,GBR,G5,Tunbridge Wells,78.146.44.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"There is only a name, nothing else",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Anheuser-Busch Cos . ',
714042438,5/31/2015 22:55:25,1647634030,5/31/2015 22:52:10,false,bitcoinget,0.967,28503763,USA,CA,San Francisco,107.217.186.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anheuser-busch cos stands for anheuser-busch companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Anheuser-Busch Cos . ',,
714042438,6/3/2015 00:49:06,1649672920,6/3/2015 00:48:04,false,instagc,0.9681,15766094,USA,MD,Laurel,68.55.34.118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,6/3/2015 01:41:25,1649699715,6/3/2015 01:39:32,false,elite,0.9619,31879791,USA,VA,Manassas,207.244.72.195,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,6/4/2015 20:42:22,1651740768,6/4/2015 20:41:48,false,clixsense,0.9603,31379566,USA,IL,Channahon,75.49.216.241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042438,6/5/2015 06:56:54,1652064121,6/5/2015 06:55:50,false,instagc,0.9553,22535866,GBR,M2,Solihull,80.195.193.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,Anheuser-Busch Cos . ',,
714042439,5/11/2015 16:12:19,1634135427,5/11/2015 16:10:43,false,clixsense,0.9294,11106820,USA,MA,Taunton,173.48.52.95,15,,,,,,,,,,,18,,,,,,,,,,,19,20,,,,,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,Is happening,,,,,,,Perception,Perception,,,,,,,,,,,Perception,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/11/2015 19:41:14,1634324642,5/11/2015 19:40:50,false,zoombucks,0.9548,4711962,CAN,ON,Markham,174.88.29.12,8,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 02:09:31,1634507910,5/12/2015 02:06:42,false,elite,0.9469,31441522,IRL,"","",185.51.72.255,2,,,,,,,,,,,8,,,,,,,,,,,18,22,,,,,,,Is happening,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Is happening,,,,,,,Other,Other,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Other,,,,,,,,somrthing os passing away or becoming irrelevant,a phenomenon is happening,,,,,,,,,,,,,,,,,,,,,,a phenomenon is happening,,,,,,,,4,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 02:41:53,1634525250,5/12/2015 02:40:58,false,instagc,0.9354,32556346,USA,PA,Warren,207.255.244.59,2,,,,,,,,,,,15-20,,,,,,,,,,,22-25,,,,,,,,Has happened,Has happened,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 04:59:27,1634593422,5/12/2015 04:58:05,false,clixsense,0.8275,6576528,CAN,SK,Regina,24.72.57.229,2,,,,,,,,,,,9,,,,,,,,,,,15,17,20,24,25,28,29,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Is happening,Has happened,Has happened,Has happened,Is happening,,Perception,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Reporting,Reporting,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 09:25:14,1634738696,5/12/2015 09:23:55,false,inboxpounds,0.9059,29059658,GBR,H9,London,79.77.3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No actions happening in the text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 18:28:39,1635136168,5/12/2015 18:28:05,false,prodege,0.9212,4253262,CAN,ON,Aylmer,206.132.49.137,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 20:08:37,1635279173,5/12/2015 20:07:16,false,prodege,0.9308,20464581,IRL,10,Galway,86.46.46.125,2,,,,,,,,,,,20,,,,,,,,,,,18,,,,,,,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Perception,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 20:54:11,1635310026,5/12/2015 20:53:49,false,clixsense,0.9496,22518719,GBR,J8,Nottingham,86.10.69.152,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/12/2015 21:03:46,1635316206,5/12/2015 21:00:57,false,elite,0.9295,30064988,GBR,H3,Leeds,92.29.156.184,1-6,,,,,,,,,,,9-10,,,,,,,,,,,8,22,17-18,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Is happening,Has happened,,,,,,Perception,Perception,,,,,,,,,,,Perception,,,,,,,,,,,Perception,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/13/2015 00:50:29,1635476477,5/13/2015 00:49:46,false,zoombucks,0.951,4688131,CAN,BC,Vancouver,75.156.91.114,22,,,,,,,,,,,1-2,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/13/2015 10:26:49,1635684235,5/13/2015 10:26:33,false,bitcoinget,0.9297,21614812,USA,PA,Erie,174.100.250.115,2-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/13/2015 17:36:35,1635886550,5/13/2015 17:35:54,false,gifthunterclub,0.9291,30901412,GBR,G5,Folkestone,85.210.118.169,8,,,,,,,,,,,9,,,,,,,,,,,10,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042439,5/14/2015 19:44:06,1636502618,5/14/2015 19:42:45,false,prodege,0.9569,3587109,CAN,NS,Sydney,142.177.43.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"there is no event , it is a statement of fact",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',
714042439,5/14/2015 23:03:36,1636612325,5/14/2015 23:01:21,false,prodege,0.9441,31708939,USA,CA,Hacienda Heights,76.90.162.17,18,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,Has happened,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,With the passing of the heady days of swelling industry sales  however  the once-sporadic and brief forays into discounting are becoming standard competitive weapons in the beer industry . ',,
714042440,5/8/2015 15:05:57,1632207466,5/8/2015 15:05:39,false,meprizescf,1,28483210,USA,WI,Minocqua,75.143.134.247,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 15:50:16,1632228982,5/8/2015 15:49:33,false,clixsense,0.9717,10798016,GBR,C7,Coventry,86.24.245.191,8-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 16:23:44,1632247364,5/8/2015 16:23:08,false,instagc,0.9699,22981457,CAN,ON,Dundas,72.38.94.178,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 17:57:59,1632292738,5/8/2015 17:57:03,false,instagc,0.9668,20312760,GBR,I2,Manchester,90.244.150.108,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 18:39:06,1632340080,5/8/2015 18:38:36,false,clixsense,0.9638,6362702,GBR,B7,Bristol,90.222.102.171,1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 19:22:54,1632389868,5/8/2015 19:22:16,false,prodege,0.9074,29849805,GBR,Z1,Swansea,82.1.37.235,2,,,,,,,,,,,6-7,,,,,,,,,,,9,,,,,,,,Has happened,Is happening,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 20:42:29,1632513859,5/8/2015 20:41:43,false,prodege,0.9547,16101132,GBR,F9,Hayes,2.223.214.149,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 21:28:33,1632564709,5/8/2015 21:28:16,false,instagc,0.9568,31184650,USA,IA,Mason City,173.26.27.82,1-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 21:36:00,1632572783,5/8/2015 21:35:25,false,meprizescf,0.9454,30341376,USA,NJ,Hamburg,71.48.101.217,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 22:16:38,1632620362,5/8/2015 22:16:03,false,elite,0.9517,32173500,GBR,"","",90.194.126.118,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 22:26:14,1632632042,5/8/2015 22:24:56,false,instagc,0.9327,23287154,USA,CA,San Jose,130.65.251.20,0-4,,,,,,,,,,,5-8,,,,,,,,,,,5-12,,,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 22:38:21,1632645856,5/8/2015 22:37:34,false,prodege,0.9706,15439740,AUS,2,Jannali,14.200.59.55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/8/2015 22:43:33,1632652945,5/8/2015 22:42:06,false,clixsense,0.9232,22947672,GBR,"","",88.144.86.217,2,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,Has happened,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/9/2015 02:27:23,1632837128,5/9/2015 02:07:59,false,clixsense,0.9803,6363498,USA,GA,Fort Valley,23.125.3.6,1-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042440,5/9/2015 07:19:15,1633036691,5/9/2015 07:18:21,false,instagc,0.9598,30475714,USA,OH,Salem,71.74.157.145,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,The stock fell 7/8 Thursday amid concerns over problems discovered with the chip . ',,
714042441,5/25/2015 17:34:36,1643074395,5/25/2015 17:34:07,false,prodege,0.9865,19854505,GBR,H8,Liverpool,92.28.85.177,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,Telerate 's two independent directors have rejected the offer as inadequate . ,,
714042441,5/26/2015 02:14:29,1643237910,5/26/2015 02:13:40,false,prodege,0.9812,23482077,USA,TX,Garland,71.164.238.226,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,Telerate 's two independent directors have rejected the offer as inadequate . ,,
714042441,5/26/2015 19:21:17,1643538073,5/26/2015 19:19:35,false,instagc,0.9847,30880172,USA,"","",166.171.123.185,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,Telerate 's two independent directors have rejected the offer as inadequate . ,,
